dataset_version,dataset_generated_datetime,dataset_linked_data_default,last_updated_datetime,xml_lang,default_currency,humanitarian,hierarchy,linked_data_uri,budget_not_provided,iati_identifier,reporting_org_ref,reporting_org_type,reporting_org_secondary_reporter,reporting_org_narrative,reporting_org_narrative_xml_lang,title_narrative,title_narrative_xml_lang,description_type,description_narrative,description_narrative_xml_lang,participating_org_ref,participating_org_type,participating_org_role,participating_org_activity_id,participating_org_crs_channel_code,participating_org_narrative,participating_org_narrative_xml_lang,other_identifier_ref,other_identifier_type,other_identifier_owner_org_ref,other_identifier_owner_org_narrative,other_identifier_owner_org_narrative_xml_lang,activity_status_code,activity_date_type,activity_date_iso_date,activity_date_narrative,activity_date_narrative_xml_lang,contact_info_type,contact_info_organisation_narrative,contact_info_organisation_narrative_xml_lang,contact_info_department_narrative,contact_info_department_narrative_xml_lang,contact_info_person_name_narrative,contact_info_person_name_narrative_xml_lang,contact_info_job_title_narrative,contact_info_job_title_narrative_xml_lang,contact_info_telephone,contact_info_email,contact_info_website,contact_info_mailing_address_narrative,contact_info_mailing_address_narrative_xml_lang,activity_scope_code,recipient_country_code,recipient_country_percentage,recipient_country_narrative,recipient_country_narrative_xml_lang,recipient_region_code,recipient_region_vocabulary,recipient_region_vocabulary_uri,recipient_region_percentage,recipient_region_narrative,recipient_region_narrative_xml_lang,location_ref,location_location_reach_code,location_location_id_code,location_location_id_vocabulary,location_name_narrative,location_name_narrative_xml_lang,location_description_narrative,location_description_narrative_xml_lang,location_activity_description_narrative,location_activity_description_narrative_xml_lang,location_administrative_code,location_administrative_vocabulary,location_administrative_level,location_point_srsName,location_point_pos,location_exactness_code,location_location_class_code,location_feature_designation_code,sector_vocabulary,sector_vocabulary_uri,sector_code,sector_percentage,sector_narrative,sector_narrative_xml_lang,tag_code,tag_vocabulary,tag_vocabulary_uri,tag_narrative,tag_narrative_xml_lang,country_budget_items_vocabulary,country_budget_items_budget_item_code,country_budget_items_budget_item_percentage,country_budget_items_budget_item_description_narrative,country_budget_items_budget_item_description_narrative_xml_lang,humanitarian_scope_type,humanitarian_scope_vocabulary,humanitarian_scope_vocabulary_uri,humanitarian_scope_code,humanitarian_scope_narrative,humanitarian_scope_narrative_xml_lang,policy_marker_vocabulary,policy_marker_vocabulary_uri,policy_marker_code,policy_marker_significance,policy_marker_narrative,policy_marker_narrative_xml_lang,collaboration_type_code,default_flow_type_code,default_finance_type_code,default_aid_type_code,default_aid_type_vocabulary,default_tied_status_code,planned_disbursement_type,planned_disbursement_period_start_iso_date,planned_disbursement_period_end_iso_date,planned_disbursement_value,planned_disbursement_value_currency,planned_disbursement_value_value_date,planned_disbursement_provider_org_ref,planned_disbursement_provider_org_provider_activity_id,planned_disbursement_provider_org_type,planned_disbursement_provider_org_narrative,planned_disbursement_provider_org_narrative_xml_lang,planned_disbursement_receiver_org_ref,planned_disbursement_receiver_org_receiver_activity_id,planned_disbursement_receiver_org_type,planned_disbursement_receiver_org_narrative,planned_disbursement_receiver_org_narrative_xml_lang,capital_spend_percentage,transaction_ref,transaction_humanitarian,transaction_transaction_type_code,transaction_transaction_date_iso_date,transaction_value,transaction_value_currency,transaction_value_value_date,transaction_description_narrative,transaction_description_narrative_xml_lang,transaction_provider_org_ref,transaction_provider_org_provider_activity_id,transaction_provider_org_type,transaction_provider_org_narrative,transaction_provider_org_narrative_xml_lang,transaction_receiver_org_ref,transaction_receiver_org_receiver_activity_id,transaction_receiver_org_type,transaction_receiver_org_narrative,transaction_receiver_org_narrative_xml_lang,transaction_disbursement_channel_code,transaction_sector_vocabulary,transaction_sector_vocabulary_uri,transaction_sector_code,transaction_sector_narrative,transaction_sector_narrative_xml_lang,transaction_recipient_country_code,transaction_recipient_country_narrative,transaction_recipient_country_narrative_xml_lang,transaction_recipient_region_code,transaction_recipient_region_vocabulary,transaction_recipient_region_vocabulary_uri,transaction_recipient_region_narrative,transaction_recipient_region_narrative_xml_lang,transaction_flow_type_code,transaction_finance_type_code,transaction_aid_type_code,transaction_aid_type_vocabulary,transaction_tied_status_code,document_link_url,document_link_format,document_link_title_narrative,document_link_title_narrative_xml_lang,document_link_description_narrative,document_link_description_narrative_xml_lang,document_link_category_code,document_link_language_code,document_link_document_date_iso_date,related_activity_ref,related_activity_type,legacy_data_name,legacy_data_value,legacy_data_iati_equivalent,conditions_attached,conditions_condition_type,conditions_condition_narrative,conditions_condition_narrative_xml_lang,result_type,result_aggregation_status,result_title_narrative,result_title_narrative_xml_lang,result_description_narrative,result_description_narrative_xml_lang,result_document_link_url,result_document_link_format,result_document_link_title_narrative,result_document_link_title_narrative_xml_lang,result_document_link_description_narrative,result_document_link_description_narrative_xml_lang,result_document_link_category_code,result_document_link_language_code,result_document_link_document_date_iso_date,result_reference_code,result_reference_vocabulary,result_reference_vocabulary_uri,result_indicator_measure,result_indicator_ascending,result_indicator_aggregation_status,result_indicator_title_narrative,result_indicator_title_narrative_xml_lang,result_indicator_description_narrative,result_indicator_description_narrative_xml_lang,result_indicator_document_link_url,result_indicator_document_link_format,result_indicator_document_link_title_narrative,result_indicator_document_link_title_narrative_xml_lang,result_indicator_document_link_description_narrative,result_indicator_document_link_description_narrative_xml_lang,result_indicator_document_link_category_code,result_indicator_document_link_language_code,result_indicator_document_link_document_date_iso_date,result_indicator_reference_vocabulary,result_indicator_reference_code,result_indicator_reference_indicator_uri,result_indicator_baseline_iso_date,result_indicator_baseline_year,result_indicator_baseline_value,result_indicator_baseline_location_ref,result_indicator_baseline_dimension_name,result_indicator_baseline_dimension_value,result_indicator_baseline_document_link_url,result_indicator_baseline_document_link_format,result_indicator_baseline_document_link_title_narrative,result_indicator_baseline_document_link_title_narrative_xml_lang,result_indicator_baseline_document_link_description_narrative,result_indicator_baseline_document_link_description_narrative_xml_lang,result_indicator_baseline_document_link_category_code,result_indicator_baseline_document_link_language_code,result_indicator_baseline_document_link_document_date_iso_date,result_indicator_baseline_comment_narrative,result_indicator_baseline_comment_narrative_xml_lang,result_indicator_period_period_start_iso_date,result_indicator_period_period_end_iso_date,result_indicator_period_target_value,result_indicator_period_target_location_ref,result_indicator_period_target_dimension_name,result_indicator_period_target_dimension_value,result_indicator_period_target_comment_narrative,result_indicator_period_target_comment_narrative_xml_lang,result_indicator_period_target_document_link_url,result_indicator_period_target_document_link_format,result_indicator_period_target_document_link_title_narrative,result_indicator_period_target_document_link_title_narrative_xml_lang,result_indicator_period_target_document_link_description_narrative,result_indicator_period_target_document_link_description_narrative_xml_lang,result_indicator_period_target_document_link_category_code,result_indicator_period_target_document_link_language_code,result_indicator_period_target_document_link_document_date_iso_date,result_indicator_period_actual_value,result_indicator_period_actual_location_ref,result_indicator_period_actual_dimension_name,result_indicator_period_actual_dimension_value,result_indicator_period_actual_comment_narrative,result_indicator_period_actual_comment_narrative_xml_lang,result_indicator_period_actual_document_link_url,result_indicator_period_actual_document_link_format,result_indicator_period_actual_document_link_title_narrative,result_indicator_period_actual_document_link_title_narrative_xml_lang,result_indicator_period_actual_document_link_description_narrative,result_indicator_period_actual_document_link_description_narrative_xml_lang,result_indicator_period_actual_document_link_category_code,result_indicator_period_actual_document_link_language_code,result_indicator_period_actual_document_link_document_date_iso_date,crs_add_other_flags_code,crs_add_other_flags_significance,crs_add_loan_terms_rate_1,crs_add_loan_terms_rate_2,crs_add_loan_terms_repayment_type_code,crs_add_loan_terms_repayment_plan_code,crs_add_loan_terms_commitment_date_iso_date,crs_add_loan_terms_repayment_first_date_iso_date,crs_add_loan_terms_repayment_final_date_iso_date,crs_add_loan_status_year,crs_add_loan_status_currency,crs_add_loan_status_value_date,crs_add_loan_status_interest_received,crs_add_loan_status_principal_outstanding,crs_add_loan_status_principal_arrears,crs_add_loan_status_interest_arrears,crs_add_channel_code,fss_extraction_date,fss_priority,fss_phaseout_year,fss_forecast,fss_forecast_year,fss_forecast_currency,fss_forecast_value_date
2.03,2022-04-26T15:52:14Z,,2022-04-26T15:52:14Z,en,GBP,false,1,,,GB-COH-1869600-2016-010,GB-COH-1869600,70,false,Itad Limited,en,Independent monitoring and verification (IMV) of the UNICEF led accelerating sanitation and water for all (ASWA) phase II program funded by DFID.,en,1,The Itad IMV team conducts bi-annual assessments to verify the robustness of the UNICEF monitoring systems to provide accurate results associated with the DFID funded ASWA II program. The IMV activities take place in all 10 intervention countries in the ASWA II portfolio. The Itad IMV team consists of national consultants and international team leaders to ensure timely delivery of activities.,en,"GB-GOV-1,,","10,70,70","1,2,4","2016-010,2016-010,2016-010",,"UK - Department for International Development (DFID),Itad Limited,Itad Limited","en,en,en",,,,,,5,"2,4","2018-05-17T00:00:00Z,2021-08-31T00:00:00Z",,,,,,,,,,,,,,,,,,"BD,KH,ER,HT,MG,MM,NP,NE,PK,SS","5.0,14.0,21.0,12.0,6.0,7.0,21.0,5.0,5.0,4.0",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,1,1,1",,"14010,14020,14030,14081","15.0,20.0,50.0,15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qtr 2 2019 Deliverables,false,1,2019-07-29T00:00:00Z,91667.83,GBP,2019-07-29T00:00:00Z,Contributions to DFID Annual report and review of Unicef Annual report (2019),,GB-GOV-1,GB-1-204702-103,10,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.03,2022-04-26T15:52:14Z,,2022-04-26T15:52:14Z,en,GBP,false,1,,,GB-COH-1869600-2016-010,GB-COH-1869600,70,false,Itad Limited,en,Independent monitoring and verification (IMV) of the UNICEF led accelerating sanitation and water for all (ASWA) phase II program funded by DFID.,en,1,The Itad IMV team conducts bi-annual assessments to verify the robustness of the UNICEF monitoring systems to provide accurate results associated with the DFID funded ASWA II program. The IMV activities take place in all 10 intervention countries in the ASWA II portfolio. The Itad IMV team consists of national consultants and international team leaders to ensure timely delivery of activities.,en,"GB-GOV-1,,","10,70,70","1,2,4","2016-010,2016-010,2016-010",,"UK - Department for International Development (DFID),Itad Limited,Itad Limited","en,en,en",,,,,,5,"2,4","2018-05-17T00:00:00Z,2021-08-31T00:00:00Z",,,,,,,,,,,,,,,,,,"BD,KH,ER,HT,MG,MM,NP,NE,PK,SS","5.0,14.0,21.0,12.0,6.0,7.0,21.0,5.0,5.0,4.0",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,1,1,1",,"14010,14020,14030,14081","15.0,20.0,50.0,15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qtr 1 2019 Fees & Expenses,false,4,2019-06-17T00:00:00Z,78063.96,GBP,2019-06-17T00:00:00Z,Fees & Expenses,,GB-COH-1869600,GB-COH-1869600-2016-010,70,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.03,2022-04-26T15:52:14Z,,2022-04-26T15:52:14Z,en,GBP,false,1,,,GB-COH-1869600-2016-010,GB-COH-1869600,70,false,Itad Limited,en,Independent monitoring and verification (IMV) of the UNICEF led accelerating sanitation and water for all (ASWA) phase II program funded by DFID.,en,1,The Itad IMV team conducts bi-annual assessments to verify the robustness of the UNICEF monitoring systems to provide accurate results associated with the DFID funded ASWA II program. The IMV activities take place in all 10 intervention countries in the ASWA II portfolio. The Itad IMV team consists of national consultants and international team leaders to ensure timely delivery of activities.,en,"GB-GOV-1,,","10,70,70","1,2,4","2016-010,2016-010,2016-010",,"UK - Department for International Development (DFID),Itad Limited,Itad Limited","en,en,en",,,,,,5,"2,4","2018-05-17T00:00:00Z,2021-08-31T00:00:00Z",,,,,,,,,,,,,,,,,,"BD,KH,ER,HT,MG,MM,NP,NE,PK,SS","5.0,14.0,21.0,12.0,6.0,7.0,21.0,5.0,5.0,4.0",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,1,1,1",,"14010,14020,14030,14081","15.0,20.0,50.0,15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qtr 2 2019 Fees & Expenses,false,4,2019-09-30T00:00:00Z,17846.14,GBP,2019-09-30T00:00:00Z,Fees & Expenses,,GB-COH-1869600,GB-COH-1869600-2016-010,70,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.03,2022-04-26T15:52:14Z,,2022-04-26T15:52:14Z,en,GBP,false,1,,,GB-COH-1869600-2016-010,GB-COH-1869600,70,false,Itad Limited,en,Independent monitoring and verification (IMV) of the UNICEF led accelerating sanitation and water for all (ASWA) phase II program funded by DFID.,en,1,The Itad IMV team conducts bi-annual assessments to verify the robustness of the UNICEF monitoring systems to provide accurate results associated with the DFID funded ASWA II program. The IMV activities take place in all 10 intervention countries in the ASWA II portfolio. The Itad IMV team consists of national consultants and international team leaders to ensure timely delivery of activities.,en,"GB-GOV-1,,","10,70,70","1,2,4","2016-010,2016-010,2016-010",,"UK - Department for International Development (DFID),Itad Limited,Itad Limited","en,en,en",,,,,,5,"2,4","2018-05-17T00:00:00Z,2021-08-31T00:00:00Z",,,,,,,,,,,,,,,,,,"BD,KH,ER,HT,MG,MM,NP,NE,PK,SS","5.0,14.0,21.0,12.0,6.0,7.0,21.0,5.0,5.0,4.0",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,1,1,1",,"14010,14020,14030,14081","15.0,20.0,50.0,15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qtr 2 2019 Aqua Consult,false,4,2019-07-17T00:00:00Z,4049.66,GBP,2019-07-17T00:00:00Z,Fees & expenses,,GB-COH-1869600,GB-COH-1869600-2016-010,70,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.03,2022-04-26T15:52:14Z,,2022-04-26T15:52:14Z,en,GBP,false,1,,,GB-COH-1869600-2016-010,GB-COH-1869600,70,false,Itad Limited,en,Independent monitoring and verification (IMV) of the UNICEF led accelerating sanitation and water for all (ASWA) phase II program funded by DFID.,en,1,The Itad IMV team conducts bi-annual assessments to verify the robustness of the UNICEF monitoring systems to provide accurate results associated with the DFID funded ASWA II program. The IMV activities take place in all 10 intervention countries in the ASWA II portfolio. The Itad IMV team consists of national consultants and international team leaders to ensure timely delivery of activities.,en,"GB-GOV-1,,","10,70,70","1,2,4","2016-010,2016-010,2016-010",,"UK - Department for International Development (DFID),Itad Limited,Itad Limited","en,en,en",,,,,,5,"2,4","2018-05-17T00:00:00Z,2021-08-31T00:00:00Z",,,,,,,,,,,,,,,,,,"BD,KH,ER,HT,MG,MM,NP,NE,PK,SS","5.0,14.0,21.0,12.0,6.0,7.0,21.0,5.0,5.0,4.0",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,1,1,1",,"14010,14020,14030,14081","15.0,20.0,50.0,15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qtr 2 2019 Iwel,false,4,2019-07-16T00:00:00Z,29433.89,GBP,2019-07-16T00:00:00Z,Fees & expenses,,GB-COH-1869600,GB-COH-1869600-2016-010,70,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.03,2022-04-26T15:52:14Z,,2022-04-26T15:52:14Z,en,GBP,false,1,,,GB-COH-1869600-2016-010,GB-COH-1869600,70,false,Itad Limited,en,Independent monitoring and verification (IMV) of the UNICEF led accelerating sanitation and water for all (ASWA) phase II program funded by DFID.,en,1,The Itad IMV team conducts bi-annual assessments to verify the robustness of the UNICEF monitoring systems to provide accurate results associated with the DFID funded ASWA II program. The IMV activities take place in all 10 intervention countries in the ASWA II portfolio. The Itad IMV team consists of national consultants and international team leaders to ensure timely delivery of activities.,en,"GB-GOV-1,,","10,70,70","1,2,4","2016-010,2016-010,2016-010",,"UK - Department for International Development (DFID),Itad Limited,Itad Limited","en,en,en",,,,,,5,"2,4","2018-05-17T00:00:00Z,2021-08-31T00:00:00Z",,,,,,,,,,,,,,,,,,"BD,KH,ER,HT,MG,MM,NP,NE,PK,SS","5.0,14.0,21.0,12.0,6.0,7.0,21.0,5.0,5.0,4.0",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,1,1,1",,"14010,14020,14030,14081","15.0,20.0,50.0,15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qtr 3 2019 Fees & Expenses,false,4,2019-12-05T00:00:00Z,58248.91,GBP,2019-12-05T00:00:00Z,Fees & expenses,,GB-COH-1869600,GB-COH-1869600-2016-010,70,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.03,2022-04-26T15:52:14Z,,2022-04-26T15:52:14Z,en,GBP,false,1,,,GB-COH-1869600-2016-010,GB-COH-1869600,70,false,Itad Limited,en,Independent monitoring and verification (IMV) of the UNICEF led accelerating sanitation and water for all (ASWA) phase II program funded by DFID.,en,1,The Itad IMV team conducts bi-annual assessments to verify the robustness of the UNICEF monitoring systems to provide accurate results associated with the DFID funded ASWA II program. The IMV activities take place in all 10 intervention countries in the ASWA II portfolio. The Itad IMV team consists of national consultants and international team leaders to ensure timely delivery of activities.,en,"GB-GOV-1,,","10,70,70","1,2,4","2016-010,2016-010,2016-010",,"UK - Department for International Development (DFID),Itad Limited,Itad Limited","en,en,en",,,,,,5,"2,4","2018-05-17T00:00:00Z,2021-08-31T00:00:00Z",,,,,,,,,,,,,,,,,,"BD,KH,ER,HT,MG,MM,NP,NE,PK,SS","5.0,14.0,21.0,12.0,6.0,7.0,21.0,5.0,5.0,4.0",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,1,1,1",,"14010,14020,14030,14081","15.0,20.0,50.0,15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qtr 3 2019 Deliverables,false,1,2019-11-30T00:00:00Z,114105.98,GBP,2019-11-30T00:00:00Z,Annual Assessment of Unicef monitoring systems (2019),,GB-GOV-1,GB-1-204702-103,10,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.03,2022-04-26T15:52:14Z,,2022-04-26T15:52:14Z,en,GBP,false,1,,,GB-COH-1869600-2016-010,GB-COH-1869600,70,false,Itad Limited,en,Independent monitoring and verification (IMV) of the UNICEF led accelerating sanitation and water for all (ASWA) phase II program funded by DFID.,en,1,The Itad IMV team conducts bi-annual assessments to verify the robustness of the UNICEF monitoring systems to provide accurate results associated with the DFID funded ASWA II program. The IMV activities take place in all 10 intervention countries in the ASWA II portfolio. The Itad IMV team consists of national consultants and international team leaders to ensure timely delivery of activities.,en,"GB-GOV-1,,","10,70,70","1,2,4","2016-010,2016-010,2016-010",,"UK - Department for International Development (DFID),Itad Limited,Itad Limited","en,en,en",,,,,,5,"2,4","2018-05-17T00:00:00Z,2021-08-31T00:00:00Z",,,,,,,,,,,,,,,,,,"BD,KH,ER,HT,MG,MM,NP,NE,PK,SS","5.0,14.0,21.0,12.0,6.0,7.0,21.0,5.0,5.0,4.0",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,1,1,1",,"14010,14020,14030,14081","15.0,20.0,50.0,15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qtr 2 2020 Aqua Consult,false,4,2020-09-07T00:00:00Z,6394.25,GBP,2020-09-07T00:00:00Z,Aqua Consult fee's & expenses,,GB-COH-1869600,GB-COH-1869600-2016-010,70,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.03,2022-04-26T15:52:14Z,,2022-04-26T15:52:14Z,en,GBP,false,1,,,GB-COH-1869600-2016-010,GB-COH-1869600,70,false,Itad Limited,en,Independent monitoring and verification (IMV) of the UNICEF led accelerating sanitation and water for all (ASWA) phase II program funded by DFID.,en,1,The Itad IMV team conducts bi-annual assessments to verify the robustness of the UNICEF monitoring systems to provide accurate results associated with the DFID funded ASWA II program. The IMV activities take place in all 10 intervention countries in the ASWA II portfolio. The Itad IMV team consists of national consultants and international team leaders to ensure timely delivery of activities.,en,"GB-GOV-1,,","10,70,70","1,2,4","2016-010,2016-010,2016-010",,"UK - Department for International Development (DFID),Itad Limited,Itad Limited","en,en,en",,,,,,5,"2,4","2018-05-17T00:00:00Z,2021-08-31T00:00:00Z",,,,,,,,,,,,,,,,,,"BD,KH,ER,HT,MG,MM,NP,NE,PK,SS","5.0,14.0,21.0,12.0,6.0,7.0,21.0,5.0,5.0,4.0",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,1,1,1",,"14010,14020,14030,14081","15.0,20.0,50.0,15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qtr 4 2019 Fees & Expenses,false,4,2020-03-31T00:00:00Z,31148.55,GBP,2020-03-31T00:00:00Z,Fees & expenses,,GB-COH-1869600,GB-COH-1869600-2016-010,70,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.03,2022-04-26T15:52:14Z,,2022-04-26T15:52:14Z,en,GBP,false,1,,,GB-COH-1869600-2016-010,GB-COH-1869600,70,false,Itad Limited,en,Independent monitoring and verification (IMV) of the UNICEF led accelerating sanitation and water for all (ASWA) phase II program funded by DFID.,en,1,The Itad IMV team conducts bi-annual assessments to verify the robustness of the UNICEF monitoring systems to provide accurate results associated with the DFID funded ASWA II program. The IMV activities take place in all 10 intervention countries in the ASWA II portfolio. The Itad IMV team consists of national consultants and international team leaders to ensure timely delivery of activities.,en,"GB-GOV-1,,","10,70,70","1,2,4","2016-010,2016-010,2016-010",,"UK - Department for International Development (DFID),Itad Limited,Itad Limited","en,en,en",,,,,,5,"2,4","2018-05-17T00:00:00Z,2021-08-31T00:00:00Z",,,,,,,,,,,,,,,,,,"BD,KH,ER,HT,MG,MM,NP,NE,PK,SS","5.0,14.0,21.0,12.0,6.0,7.0,21.0,5.0,5.0,4.0",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,1,1,1",,"14010,14020,14030,14081","15.0,20.0,50.0,15.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qtr 4 2019 Iwel,false,4,2020-01-26T00:00:00Z,58717.79,GBP,2020-01-26T00:00:00Z,Fees & expenses,,GB-COH-1869600,GB-COH-1869600-2016-010,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
